ids,violation_type,type,start_at,end_at,status,,,,,,,,,,
1162504,left screen,,7.37,7.56,Y,,,,,,,,,,
1162504,left screen,,8.39,9.07,Y,,,,,,,,,,
1162504,left screen,,9.47,10.55,Y,,,,,,,,,,
1162504,left screen,,13.19,13.57,Y,,,,,,,,,,
1162504,left screen,,14.05,14.19,Y,,,,,,,,,,
1162504,left screen,,14.23,14.34,Y,,,,,,,,,,
1162504,left screen,,14.49,15.15,Y,,,,,,,,,,
1162504,left screen,,28.07,28.09,Y,,,,,,,,,,
1162504,left screen,,28.51,28.56,Y,,,,,,,,,,
1162504,left screen,,29.13,29.18,Y,,,,,,,,,,
1162504,left screen,,29.2,30.03,Y,,,,,,,,,,
1162504,left screen,,31.05,31.13,Y,,,,,,,,,,
1162504,LS,,1.06,3,Y,,,,,,,,,,
1162504,LS,,5.3,7.09,Y,,,,,,,,,,
1162504,LS,,7.57,8.39,Y,,,,,,,,,,
1162504,LS,,9.08,9.44,Y,,,,,,,,,,
1162504,LS,,13.59,14.04,Y,,,,,,,,,,
1162504,LS,,14.19,14.22,Y,,,,,,,,,,
1162504,LS,,14.35,14.48,Y,,,,,,,,,,
1162504,BM,,8.11,8.39,Y,,,,,,,,,,
1162504,BM,,9.15,9.43,Y,,,,,,,,,,
1162504,BM,,20.14,20.21,Y,,,,,,,,,,
1162504,BM,,23.24,23.43,Y,,,,,,,,,,
1162504,BM,,34.1,34.13,Y,,,,,,,,,,
1162504,BM,,34.24,34.3,Y,,,,,,,,,,
1162504,BM,,38.21,38.23,Y,,,,,,,,,,
1162504,BM,,39.05,39.52,Y,,,,,,,,,,
1162504,BM,,39.58,40.16,Y,,,,,,,,,,
1162504,BM,,40.36,40.4,Y,,,,,,,,,,
1162504,BM,,41.07,41.1,Y,,,,,,,,,,
1162504,BM,,52.03,52.07,Y,,,,,,,,,,
1162504,BM,,52.13,52.16,Y,,,,,,,,,,
1162504,BM,,52.18,52.21,Y,,,,,,,,,,
1162504,BM,,52.31,52.33,Y,,,,,,,,,,
1162504,BM,,52.37,52.41,Y,,,,,,,,,,
1162504,BM,,52.48,52.52,Y,,,,,,,,,,
1162504,BM,,65.37,65.42,Y,,,,,,,,,,
1162504,BM,,65.46,66.11,Y,,,,,,,,,,
1162504,BM,,84.54,85.02,Y,,,,,,,,,,
1162504,BM,,85.14,85.16,Y,,,,,,,,,,
1162504,BM,,90.18,90.22,Y,,,,,,,,,,
1162504,BM,,90.32,90.37,Y,,,,,,,,,,
1162504,BM,,90.39,90.44,Y,,,,,,,,,,
1162504,BM,,92.58,93.08,Y,,,,,,,,,,
1162504,BM,,93.24,93.28,Y,,,,,,,,,,
1162504,BM,,94,94.08,Y,,,,,,,,,,
1162504,BM,,94.25,94.27,Y,,,,,,,,,,
1162504,BA,voice,0.16,0.28,Y,,,,,,,,,,
1162504,BA,voice,11.22,11.31,Y,,,,,,,,,,
1162504,BA,voice,11.37,11.41,Y,,,,,,,,,,
1162504,BA,voice,11.47,11.49,Y,,,,,,,,,,
1162504,BA,voice,12.16,12.18,Y,,,,,,,,,,
1162504,UPD,,5.24,5.33,Y,,,,,,,,,,
1162504,FSLA,,15.5,15.54,Y,,,,,,,,,,
1162504,FSLA,,16.29,16.38,Y,,,,,,,,,,
1162504,FSLA,,18.27,18.3,Y,,,,,,,,,,
1162504,FSLA,,20.27,20.32,Y,,,,,,,,,,
1162504,FSLA,,22.47,22.5,Y,,,,,,,,,,
1162504,FSLA,,34.09,34.3,Y,,,,,,,,,,
1162504,FSLA,,36.13,36.21,Y,,,,,,,,,,
1162504,FSLA,,41.07,41.1,Y,,,,,,,,,,
1162504,FSLA,,49.09,49.14,Y,,,,,,,,,,
1162504,FSLA,,50.25,50.28,Y,,,,,,,,,,
1162504,BA,voice,15.37,15.5,Y,,,,,,,,,,
1162504,BA,keyboard,17.11,17.14,Y,,,,,,,,,,
1162504,BA,keyboard,20.04,20.07,Y,,,,,,,,,,
1162504,BA,keyboard,22.49,22.51,Y,,,,,,,,,,
1162504,BA,keyboard,23.16,23.2,Y,,,,,,,,,,
1162504,BA,keyboard,27.29,27.31,Y,,,,,,,,,,
1162504,MP,keyboard,8.39,9.07,Y,,,,,,,,,,
1162504,BA,pageflip,38.01,38.03,Y,,,,,,,,,,
981574,FSLA,,0.56,2.15,Y,,,,,,,,,,
981574,BA,pageflip,0.57,0.58,Y,,,,,,,,,,
981574,BA,pageflip,1.09,1.23,Y,,,,,,,,,,
981574,BA,pageflip,1.25,1.26,Y,,,,,,,,,,
981574,BA,pageflip,1.3,1.33,Y,,,,,,,,,,
981574,BA,pageflip,1.4,1.41,Y,,,,,,,,,,
981574,BA,keyboard,3.35,3.48,Y,,,,,,,,,,
981574,BA,keyboard,4.51,5,Y,,,,,,,,,,
981574,BA,keyboard,5.07,5.12,Y,,,,,,,,,,
981574,FSLA,,5.41,8.5,Y,,,,,,,,,,
981574,FSLA,,10.31,13.08,Y,,,,,,,,,,
981574,BA,keyboard,13.48,13.53,Y,,,,,,,,,,
981574,FSLA,,14.23,14.42,Y,,,,,,,,,,
981574,FSLA,,20.05,20.09,Y,,,,,,,,,,
981574,FSLA,,20.44,20.49,Y,,,,,,,,,,
981574,FSLA,,20.5,20.54,Y,,,,,,,,,,
981574,FSLA,,27.16,27.31,Y,,,,,,,,,,
967698,BA,keyboard,0.53,0.55,Y,,,,,,,,,,
967698,BA,keyboard,1,1.05,Y,,,,,,,,,,
967698,BA,keyboard,4.32,4.34,Y,,,,,,,,,,
967698,BA,keyboard,4.45,4.46,Y,,,,,,,,,,
967698,BA,keyboard,24.59,25,Y,,,,,,,,,,
967698,BA,clutter,25.38,25.39,Y,,,,,,,,,,
968064,LS,,1.36,1.46,Y,,,,,,,,,,
968064,FSLA,,8.49,8.54,Y,,,,,,,,,,
968064,FSLA,,9.29,10.4,Y,,,,,,,,,,
968064,BA,keyboard,9.41,10,Y,,,,,,,,,,
968064,FSLA,,10.51,11.02,Y,,,,,,,,,,
968064,FSLA,,11.02,11.16,Y,,,,,,,,,,
968064,FSLA,,11.27,12.04,Y,,,,,,,,,,
968064,BA,keyboard,12.22,12.23,Y,,,,,,,,,,
968064,FSLA,,12.24,13.1,Y,,,,,,,,,,
968064,BA,keyboard,12.4,12.41,Y,,,,,,,,,,
968064,BA,pageflip,13.23,13.24,Y,,,,,,,,,,
968064,BA,pageflip,13.29,13.31,Y,,,,,,,,,,
968064,BA,keyboard,13.5,13.52,Y,,,,,,,,,,
968064,FSLA,,34.56,35.27,Y,,,,,,,,,,
968064,left screen,,35.25,35.51,Y,,,,,,,,,,
968064,left screen,,38.19,38.31,Y,,,,,,,,,,
968064,BA,pageflip,38.32,38.33,Y,,,,,,,,,,
968064,BA,clutter,41.54,41.38,Y,,,,,,,,,,
968064,SEM,,41.45,41.59,Y,,,,,,,,,,
968064,SEM,,23.18,23.48,Y,,,,,,,,,,
982866,BA,keyboard,0.15,0.21,Y,,,,,,,,,,
982866,BA,keyboard,0.23,0.25,Y,,,,,,,,,,
982866,BA,keyboard,8.3,8.32,Y,,,,,,,,,,
982866,BA,keyboard,8.33,8.38,Y,,,,,,,,,,
982866,BA,keyboard,8.46,8.48,Y,,,,,,,,,,
968886,BA,keyboard,4.28,4.37,Y,,,,,,,,,,
968886,BA,keyboard,4.48,4.57,Y,,,,,,,,,,
968886,BA,keyboard,9.19,9.2,Y,,,,,,,,,,
968886,FSLA,,9.2,9.32,Y,,,,,,,,,,
968886,FSLA,,9.46,10.28,Y,,,,,,,,,,
968886,FSLA,,10.3,12.59,Y,,,,,,,,,,
968886,BA,pageflip,13,13.02,Y,,,,,,,,,,
968886,FSLA,,13.12,13.5,Y,,,,,,,,,,
968886,UPD,,13.17,13.29,Y,,,,,,,,,,
968886,BA,voice,13.32,13.33,Y,,,,,,,,,,
968886,FSLA,,13.5,14.04,Y,,,,,,,,,,
968886,BA,keyboard,14.08,14.12,Y,,,,,,,,,,
968886,BA,keyboard,15.18,15.24,Y,,,,,,,,,,
967978,BA,keyboard,0.06,0.08,Y,,,,,,,,,,
967978,BA,clutter,8.58,8.59,Y,,,,,,,,,,
970706,FSLA,,22.22,22.25,Y,,,,,,,,,,
970706,FSLA,,19.17,19.2,Y,,,,,,,,,,
970706,SEM,,31.2,31.32,Y,,,,,,,,,,
970706,SEM,,21.56,22,Y,,,,,,,,,,
970706,LS,,53.46,53.58,Y,,,,,,,,,,
970706,BA,keyboard,19.57,20,Y,,,,,,,,,,
970706,BA,keyboard,44.12,44.2,Y,,,,,,,,,,
970706,BA,keyboard,44.26,44.31,Y,,,,,,,,,,
970706,BA,keyboard,47.26,47.35,Y,,,,,,,,,,
970706,BA,keyboard,47.45,47.49,Y,,,,,,,,,,
